3.6232,-0.25769,-0.044139,-0.03852,-0.029259,-0.016258,-0.12212,0.15272,0.10074,0.0050887,0.011993,0.0022698,-0.0068508,-0.00622,-0.0023221,-2.6474,-1.2356,-0.092256,0.0065851,0.021097,0.019316,-0.044303,0.034498,0.051293,0.0055044,0.0047094,0.0055836,0.0059607,0.0076364,0.0017031,-0.36574,-0.070561,-0.022717,-0.038633,-0.16691,-0.19764,0.0059554,0.0078899,-0.01148,0.0010323,0.02567,0.0075016,-0.0018776,-0.0017482,-0.00018842
-0.25769,5.1387,0.70879,-0.027457,-0.19526,-0.054353,0.14793,-0.9804,-0.27007,0.016259,0.034139,0.0060036,-0.0073819,-0.024234,-0.005543,-1.2356,-2.6688,-0.52659,0.021639,0.031192,0.022014,0.033591,-0.12539,-0.14307,0.0084877,0.00858,0.0078479,0.0066802,0.010541,0.0020931,-0.070561,-0.36309,0.034788,-0.1606,-0.3018,-0.34266,0.0082015,0.021277,0.046377,0.0047192,0.032386,0.013402,-0.0025273,-0.002766,-0.0015047
-0.044139,0.70879,1.1698,-0.015936,-0.053435,-0.022754,0.098633,-0.27245,-0.16581,0.0043388,0.0042099,-0.0011254,-0.0030114,-0.0080699,-0.0052063,-0.092256,-0.52659,0.33903,0.019622,0.024257,0.031632,0.049562,-0.14379,-0.26282,0.00082473,-0.0061964,0.00094076,0.0011278,0.00083266,-0.0060323,-0.022717,0.034788,-0.46296,-0.19411,-0.34708,-0.39877,-0.0099756,0.047359,0.11636,0.0040661,0.036131,0.014156,0.00017956,-0.00044247,0.003866
-0.03852,-0.027457,-0.015936,3.5111,-0.11289,0.051017,-0.037344,-0.02863,-0.015942,-0.034882,0.051039,0.018672,0.00036356,0.0024775,0.0015678,0.0065851,0.021639,0.019622,-2.6932,-1.2085,-0.047726,0.0076913,0.021387,0.020931,0.029378,0.059261,0.014684,0.0017809,-0.00045572,0.0019218,-0.038633,-0.1606,-0.19411,-0.35888,-0.060928,-0.031842,-0.044105,-0.16691,-0.20247,-0.0043799,-0.0037344,-0.0020495,-0.0054464,-0.0039874,-0.0063231
-0.029259,-0.19526,-0.053435,-0.11289,4.2098,0.45246,-0.023093,-0.17984,-0.052176,-0.083974,-0.33059,-0.051631,0.0032106,0.013063,0.00078795,0.021097,0.031192,0.024257,-1.2085,-2.7911,-0.66135,0.019576,0.030418,0.021219,-0.045677,-0.080059,0.00072291,-0.0018068,-0.00078159,-0.0026472,-0.16691,-0.3018,-0.34708,-0.060928,-0.33999,0.079502,-0.15187,-0.28546,-0.33041,0.00094791,0.0029308,0.0080096,0.013276,0.018133,0.01935
-0.016258,-0.054353,-0.022754,0.051017,0.45246,1.0092,-0.014528,-0.048815,-0.022484,0.0046126,-0.076567,-0.043052,0.0012262,0.0032809,-0.0021324,0.019316,0.022014,0.031632,-0.047726,-0.66135,0.087933,0.020923,0.026186,0.031933,-0.030905,-0.091498,-0.062222,0.0014235,0.0017746,-0.0047214,-0.19764,-0.34266,-0.39877,-0.031842,0.079502,-0.35339,-0.18903,-0.33382,-0.38923,0.012274,0.028849,0.036548,0.0069716,0.0098681,0.013526
-0.12212,0.14793,0.098633,-0.037344,-0.023093,-0.014528,3.6267,-0.25575,-0.043244,-0.032106,-0.033706,-0.0093336,0.0079434,0.023372,0.010165,-0.044303,0.033591,0.049562,0.0076913,0.019576,0.020923,-2.6553,-1.2454,-0.09748,0.002943,0.010455,0.015767,-0.014226,-0.014032,6.3692e-05,0.0059554,0.0082015,-0.0099756,-0.044105,-0.15187,-0.18903,-0.36285,-0.065706,-0.019314,-0.0003422,-0.057207,-0.027124,0.0039351,0.0079218,0.0053228
0.15272,-0.9804,-0.27245,-0.02863,-0.17984,-0.048815,-0.25575,5.1362,0.70921,-0.027696,-0.078403,-0.019359,0.0025733,0.019654,0.010389,0.034498,-0.12539,-0.14379,0.021387,0.030418,0.026186,-1.2454,-2.6793,-0.53275,-0.0013933,-0.0043874,0.010793,-0.016339,-0.020736,-0.003217,0.0078899,0.021277,0.047359,-0.16691,-0.28546,-0.33382,-0.065706,-0.35601,0.040471,0.0007401,-0.05995,-0.027108,0.0066598,0.010465,0.0084576
0.10074,-0.27007,-0.16581,-0.015942,-0.052176,-0.022484,-0.043244,0.70921,1.1707,-0.003801,-0.0069947,-0.0083861,0.0031913,0.0015963,0.0024047,0.051293,-0.14307,-0.26282,0.020931,0.021219,0.031933,-0.09748,-0.53275,0.33599,-0.00028394,0.006455,0.0075234,-0.006669,-0.0067941,-0.00060469,-0.01148,0.046377,0.11636,-0.20247,-0.33041,-0.38923,-0.019314,0.040471,-0.45951,0.0076607,-0.057594,-0.025772,0.0038359,0.0075039,0.0030113
0.0050887,0.016259,0.0043388,-0.034882,-0.083974,0.0046126,-0.032106,-0.027696,-0.003801,4.8589,1.6163,0.2438,-0.057666,-0.12792,-0.035152,0.0055044,0.0084877,0.00082473,0.029378,-0.045677,-0.030905,0.002943,-0.0013933,-0.00028394,-2.427,-0.75504,0.27657,0.0038883,0.023385,0.06738,0.0010323,0.0047192,0.0040661,-0.0043799,0.00094791,0.012274,-0.0003422,0.0007401,0.0076607,-0.32879,-0.044559,-0.11894,0.047542,-0.15681,-0.32588
