-0.0038869,-0.00021851,-0.0011135,-0.00079994,-0.0016172,-0.0012621,-0.0010605,-0.00079563,-0.0010946,5.7722e-05,8.3902e-05,7.5554e-06,5.3002e-05,5.5663e-05,7.8711e-05,-0.0048438,-0.0040457,-0.00018151,0.0006402,0.00036464,-0.0001749,-0.0010502,-0.00074156,-3.7991e-05,-2.5056e-05,7.4522e-05,2.9193e-05,5.1264e-05,2.1108e-05,7.0006e-06
-0.00021851,-0.0038921,-0.00086331,-0.0016104,-0.0025635,-0.0022912,-0.00079324,-0.00037875,-0.00078807,6.1294e-05,0.00010415,2.4459e-05,6.0389e-05,6.1717e-05,7.4165e-05,-0.0040457,-0.0013939,-0.0012662,0.00038572,0.00026577,-0.00039262,-0.00076404,-0.0013337,-0.001015,-1.3391e-05,9.8478e-05,4.5747e-05,2.1683e-05,-1.072e-05,-1.4247e-05
-0.0011135,-0.00086331,-0.0048695,-0.0012758,-0.0023246,-0.0024742,-0.0010944,-0.00078537,-0.0012979,3.5523e-05,0.00010339,-2.5025e-05,6.3815e-05,6.4069e-05,6.4549e-05,-0.00018151,-0.0012662,0.0044133,-0.00017238,-0.00040581,-0.0010131,-6.5454e-05,-0.00103,-0.0013717,-2.3946e-05,8.1927e-05,5.0661e-06,1.7249e-05,-2.1108e-05,-5.4369e-05
-0.00079994,-0.0016104,-0.0012758,-0.0049473,-0.0010299,-0.0022234,-0.00076706,-0.0015841,-0.0012517,6.529e-05,0.00012322,1.7889e-05,4.1141e-05,6.0062e-05,5.2298e-05,0.0006402,0.00038572,-0.00017238,-0.0058693,-0.0047977,-0.00026566,0.00061494,0.00036158,-0.00018551,-4.5777e-05,8.5806e-05,0.00023546,-2.8676e-05,-4.2463e-05,-4.4055e-05
-0.0016172,-0.0025635,-0.0023246,-0.0010299,-0.0043243,-0.0016962,-0.0015569,-0.0024954,-0.0022311,1.8692e-05,8.9126e-05,-3.5865e-05,4.2665e-05,5.7942e-05,0.00011465,0.00036464,0.00026577,-0.00040581,-0.0047977,-0.0026911,-0.0022487,0.00044401,0.00033917,-0.00033076,-0.00029331,-0.00032741,-7.9086e-05,7.2165e-05,6.25e-05,6.4408e-05
-0.0012621,-0.0022912,-0.0024742,-0.0022234,-0.0016962,-0.0061905,-0.0012578,-0.0022838,-0.0024526,-2.1673e-05,4.8924e-05,-0.00018104,-1.6681e-05,-2.513e-05,1.5216e-05,-0.0001749,-0.00039262,-0.0010131,-0.00026566,-0.0022487,0.003066,-0.00011067,-0.00032523,-0.00096834,-4.5503e-05,-0.00033036,-0.00040978,6.0824e-05,0.00010168,6.5075e-05
-0.0010605,-0.00079324,-0.0010944,-0.00076706,-0.0015569,-0.0012578,-0.0039721,-0.00031375,-0.0012567,6.6765e-05,-0.0002407,3.9762e-06,-0.0001484,-9.9382e-05,-0.00011013,-0.0010502,-0.00076404,-6.5454e-05,0.00061494,0.00044401,-0.00011067,-0.0049938,-0.0041966,-0.00032959,-2.8108e-05,-0.00015176,-0.00014723,-0.00020245,-0.00013324,-8.4342e-05
-0.00079563,-0.00037875,-0.00078537,-0.0015841,-0.0024954,-0.0022838,-0.00031375,-0.0039992,-0.0010203,7.8396e-05,-0.00026654,-4.9256e-06,-0.00015745,-0.00010325,-0.00010981,-0.00074156,-0.0013337,-0.00103,0.00036158,0.00033917,-0.00032523,-0.0041966,-0.0015392,-0.0014076,-3.0208e-05,-0.0001435,-0.00017774,-0.00020624,-0.00014865,-9.0816e-05
-0.0010946,-0.00078807,-0.0012979,-0.0012517,-0.0022311,-0.0024526,-0.0012567,-0.0010203,-0.0050769,0.00013252,-0.00023059,-1.6289e-05,-0.00021344,-0.00014706,-0.00012364,-3.7991e-05,-0.001015,-0.0013717,-0.00018551,-0.00033076,-0.00096834,-0.00032959,-0.0014076,0.0042677,6.4882e-05,-0.00010405,-0.00012464,-0.00019322,-0.00015228,-0.00010651
5.7722e-05,6.1294e-05,3.5523e-05,6.529e-05,1.8692e-05,-2.1673e-05,6.6765e-05,7.8396e-05,0.00013252,-0.0078899,-0.0040697,-0.0042372,-0.00013382,-0.0015811,-0.0022222,-2.5056e-05,-1.3391e-05,-2.3946e-05,-4.5777e-05,-0.00029331,-4.5503e-05,-2.8108e-05,-3.0208e-05,6.4882e-05,-0.0019523,-0.00104,0.0012868,0.00043615,0.00017195,-0.00075979
8.3902e-05,0.00010415,0.00010339,0.00012322,8.9126e-05,4.8924e-05,-0.0002407,-0.00026654,-0.00023059,-0.0040697,-0.007679,-0.0040288,-0.00041115,-0.0019365,-0.0026849,7.4522e-05,9.8478e-05,8.1927e-05,8.5806e-05,-0.00032741,-0.00033036,-0.00015176,-0.0001435,-0.00010405,-0.00104,0.0014077,0.00053338,0.00028395,0.00014527,-0.00093685
7.5554e-06,2.4459e-05,-2.5025e-05,1.7889e-05,-3.5865e-05,-0.00018104,3.9762e-06,-4.9256e-06,-1.6289e-05,-0.0042372,-0.0040288,-0.0082577,-4.8019e-05,-0.0015689,-0.0027142,2.9193e-05,4.5747e-05,5.0661e-06,0.00023546,-7.9086e-05,-0.00040978,-0.00014723,-0.00017774,-0.00012464,0.0012868,0.00053338,0.0025452,0.00036421,4.6644e-05,-0.0009703
5.3002e-05,6.0389e-05,6.3815e-05,4.1141e-05,4.2665e-05,-1.6681e-05,-0.0001484,-0.00015745,-0.00021344,-0.00013382,-0.00041115,-4.8019e-05,-0.0024756,0.0010885,5.0683e-05,5.1264e-05,2.1683e-05,1.7249e-05,-2.8676e-05,7.2165e-05,6.0824e-05,-0.00020245,-0.00020624,-0.00019322,0.00043615,0.00028395,0.00036421,-0.0050603,-0.0044121,0.00011646
5.5663e-05,6.1717e-05,6.4069e-05,6.0062e-05,5.7942e-05,-2.513e-05,-9.9382e-05,-0.00010325,-0.00014706,-0.0015811,-0.0019365,-0.0015689,0.0010885,-0.0025519,0.00030528,2.1108e-05,-1.072e-05,-2.1108e-05,-4.2463e-05,6.25e-05,0.00010168,-0.00013324,-0.00014865,-0.00015228,0.00017195,0.00014527,4.6644e-05,-0.0044121,-0.0029104,-0.0026597
7.8711e-05,7.4165e-05,6.4549e-05,5.2298e-05,0.00011465,1.5216e-05,-0.00011013,-0.00010981,-0.00012364,-0.0022222,-0.0026849,-0.0027142,5.0683e-05,0.00030528,-0.0045011,7.0006e-06,-1.4247e-05,-5.4369e-05,-4.4055e-05,6.4408e-05,6.5075e-05,-8.4342e-05,-9.0816e-05,-0.00010651,-0.00075979,-0.00093685,-0.0009703,0.00011646,-0.0026597,0.0018897
-0.041423,-0.0063944,0.00049245,0.00050501,0.00074221,-0.0003191,-0.00071001,-0.00043275,0.00087771,-5.6221e-05,7.234e-05,1.0501e-05,1.1851e-05,3.0702e-08,-2.2035e-05,-0.11697,-0.01302,-0.0032144,0.00079329,-0.00086886,-0.0020183,-0.0055487,-0.0045263,-0.0023946,-0.00011227,0.00023023,-7.6353e-05,0.00035141,0.00031238,0.00027845
-0.0063944,-0.037874,-0.0018337,0.00076995,0.0014511,-0.00040921,-0.00046676,-0.0022187,-0.0011678,-3.2815e-05,0.00013891,9.0789e-05,-1.677e-05,-5.1617e-05,-5.5964e-05,-0.01302,-0.10996,-0.0055856,-0.00078351,-0.0021093,-0.0041339,-0.0045922,-0.0061462,-0.0045436,-5.9921e-05,0.00036474,0.00013488,0.00027904,0.00021082,0.00020253
0.00049245,-0.0018337,-0.029557,-0.00030651,-0.00042056,-0.0028976,0.00083386,-0.0011975,-0.003767,-2.9413e-05,0.00014017,-0.0001726,-2.9216e-05,-6.8419e-05,-0.00019248,-0.0032144,-0.0055856,-0.10071,-0.0020127,-0.0042268,-0.0089497,-0.0024788,-0.0045793,-0.012074,-0.0001558,0.00035699,-0.00046715,0.00027663,0.00019718,-0.00014152
0.00050501,0.00076995,-0.00030651,-0.042086,-0.0068207,0.0013119,0.00044724,0.0007171,-0.00035198,-8.9712e-05,8.2908e-05,0.00033768,-6.9166e-05,-0.00011457,-0.00012632,0.00079329,-0.00078351,-0.0020127,-0.12246,-0.017601,-0.0057901,0.00073823,-0.00085026,-0.0020762,-7.3922e-05,0.0003283,0.00079455,-5.822e-05,-9.7536e-05,-0.00013883
0.00074221,0.0014511,-0.00042056,-0.0068207,-0.039973,-0.0029056,0.00082301,0.0015113,-0.00035079,-0.00040187,-0.00069734,-4.6508e-05,8.0939e-05,0.00011577,0.00015918,-0.00086886,-0.0021093,-0.0042268,-0.017601,-0.11607,-0.010131,-0.00053449,-0.0017861,-0.0038312,-0.00075769,-0.00095851,0.00022703,0.00032451,0.00034918,0.00048101
-0.0003191,-0.00040921,-0.0028976,0.0013119,-0.0029056,-0.03306,-0.00022465,-0.00030704,-0.0028718,3.2443e-05,-0.00061489,-0.001442,0.000102,0.00026739,0.00014965,-0.0020183,-0.0041339,-0.0089497,-0.0057901,-0.010131,-0.11229,-0.0018325,-0.0039206,-0.0087956,2.931e-05,-0.00082049,-0.0033077,0.0001731,0.0003806,0.00022111
-0.00071001,-0.00046676,0.00083386,0.00044724,0.00082301,-0.00022465,-0.041508,-0.006493,0.00042406,-0.00034581,-0.00034927,-0.00047154,-8.9848e-05,-7.8571e-05,-2.4247e-05,-0.0055487,-0.0045922,-0.0024788,0.00073823,-0.00053449,-0.0018325,-0.11754,-0.013626,-0.0038343,-3.7903e-05,-0.00080357,-0.00054483,-0.00093806,-0.00075819,-0.00054836
-0.00043275,-0.0022187,-0.0011975,0.0007171,0.0015113,-0.00030704,-0.006493,-0.037983,-0.0018973,-0.00032847,-0.00029058,-0.00047352,-0.00011869,-0.00013879,-4.6331e-05,-0.0045263,-0.0061462,-0.0045793,-0.00085026,-0.0017861,-0.0039206,-0.013626,-0.1106,-0.0062257,-3.8673e-05,-0.00080886,-0.00055334,-0.00097954,-0.00082933,-0.00057518
0.00087771,-0.0011678,-0.003767,-0.00035198,-0.00035079,-0.0028718,0.00042406,-0.0018973,-0.029649,-9.1772e-05,-0.00030768,-0.00071135,-7.7815e-05,-7.3887e-05,5.9549e-06,-0.0023946,-0.0045436,-0.012074,-0.0020762,-0.0038312,-0.0087956,-0.0038343,-0.0062257,-0.10149,0.00036203,-0.00074572,-0.0014133,-0.00097935,-0.00078509,-0.0005191
-5.6221e-05,-3.2815e-05,-2.9413e-05,-8.9712e-05,-0.00040187,3.2443e-05,-0.00034581,-0.00032847,-9.1772e-05,-0.035846,-7.6006e-05,0.0048463,3.4461e-05,-0.00069625,-0.0019533,-0.00011227,-5.9921e-05,-0.0001558,-7.3922e-05,-0.00075769,2.931e-05,-3.7903e-05,-3.8673e-05,0.00036203,-0.11698,-0.011941,-0.0048537,0.00076253,-0.0025336,-0.0055008
7.234e-05,0.00013891,0.00014017,8.2908e-05,-0.00069734,-0.00061489,-0.00034927,-0.00029058,-0.00030768,-7.6006e-05,-0.030906,0.0035093,3.2606e-05,-0.00058326,-0.0021786,0.00023023,0.00036474,0.00035699,0.0003283,-0.00095851,-0.00082049,-0.00080357,-0.00080886,-0.00074572,-0.011941,-0.10822,-0.0057957,-0.00013424,-0.0033886,-0.0066794
1.0501e-05,9.0789e-05,-0.0001726,0.00033768,-4.6508e-05,-0.001442,-0.00047154,-0.00047352,-0.00071135,0.0048463,0.0035093,-0.026927,8.0246e-05,-0.0011876,-0.0049873,-7.6353e-05,0.00013488,-0.00046715,0.00079455,0.00022703,-0.0033077,-0.00054483,-0.00055334,-0.0014133,-0.0048537,-0.0057957,-0.10368,0.00067165,-0.0032915,-0.013837
1.1851e-05,-1.677e-05,-2.9216e-05,-6.9166e-05,8.0939e-05,0.000102,-8.9848e-05,-0.00011869,-7.7815e-05,3.4461e-05,3.2606e-05,8.0246e-05,-0.04256,-0.0075621,0.00049263,0.00035141,0.00027904,0.00027663,-5.822e-05,0.00032451,0.0001731,-0.00093806,-0.00097954,-0.00097935,0.00076253,-0.00013424,0.00067165,-0.1145,-0.0111,0.0008248
3.0702e-08,-5.1617e-05,-6.8419e-05,-0.00011457,0.00011577,0.00026739,-7.8571e-05,-0.00013879,-7.3887e-05,-0.00069625,-0.00058326,-0.0011876,-0.0075621,-0.041212,-0.004224,0.00031238,0.00021082,0.00019718,-9.7536e-05,0.00034918,0.0003806,-0.00075819,-0.00082933,-0.00078509,-0.0025336,-0.0033886,-0.0032915,-0.0111,-0.1116,-0.0053713
-2.2035e-05,-5.5964e-05,-0.00019248,-0.00012632,0.00015918,0.00014965,-2.4247e-05,-4.6331e-05,5.9549e-06,-0.0019533,-0.0021786,-0.0049873,0.00049263,-0.004224,-0.039172,0.00027845,0.00020253,-0.00014152,-0.00013883,0.00048101,0.00022111,-0.00054836,-0.00057518,-0.0005191,-0.0055008,-0.0066794,-0.013837,0.0008248,-0.0053713,-0.11958
