-0.0020598,-0.0014225,-0.0016145,-0.00037296,-0.00060412,-0.00067813,-0.00037422,-0.00050475,-0.00060474,-0.00029207,-0.0004285,-0.0005553,-6.3527e-06,-0.0001453,-0.00025396,-0.0010363,-0.00097794,-0.00051226,-2.7658e-05,-1.0273e-05,-9.8832e-05,-5.5506e-05,0.00010071,0.00010871,-5.7343e-05,4.6284e-05,1.0456e-05,1.4353e-05,0.00012562,0.00010086
-0.0014225,-0.0022161,-0.001625,-0.00037742,-0.00061747,-0.00069622,-0.00037318,-0.00049381,-0.00059574,-0.00029356,-0.00042474,-0.00055341,-7.9402e-06,-0.00014056,-0.00025245,-0.00097794,-0.00047103,-0.00052954,-2.6775e-05,-7.397e-06,-0.00011396,-6.4342e-05,8.4308e-05,8.4423e-05,-5.8543e-05,4.3527e-05,-2.1463e-07,1.9364e-05,0.00012286,9.343e-05
-0.0016145,-0.001625,-0.0023581,-0.00035512,-0.00060035,-0.00069258,-0.00037576,-0.00047129,-0.00056083,-0.00030908,-0.00042309,-0.00055133,-9.3591e-06,-0.0001212,-0.00024042,-0.00051226,-0.00052954,0.00045983,-1.4456e-05,-1.721e-05,-0.0001022,-5.3449e-05,7.512e-05,7.3244e-05,-4.1984e-05,5.1768e-05,-9.9235e-06,2.796e-05,0.00011895,6.5315e-05
-0.00037296,-0.00037742,-0.00035512,-0.00088295,-0.00017461,-0.00052642,4.911e-05,-0.00019629,-0.00031274,5.5616e-05,0.00012256,0.00011025,4.1499e-05,7.3765e-05,3.0442e-05,-2.7658e-05,-2.6775e-05,-1.4456e-05,-0.0010415,-0.00086717,-0.00016067,3.3214e-05,5.3612e-05,-2.9328e-05,-6.0727e-05,4.0231e-06,0.0001471,-6.8551e-05,-9.0293e-05,-3.0496e-05
-0.00060412,-0.00061747,-0.00060035,-0.00017461,-0.00085279,-0.00045851,6.0099e-05,-0.00018979,-0.0002906,9.204e-05,0.00017089,0.0001772,3.7103e-05,7.6583e-05,4.2718e-05,-1.0273e-05,-7.397e-06,-1.721e-05,-0.00086717,-0.00053367,-0.0004212,6.6247e-05,5.281e-06,-7.7055e-05,-1.7361e-05,-5.045e-05,0.00013908,-5.7516e-05,-0.0001521,-7.5435e-05
-0.00067813,-0.00069622,-0.00069258,-0.00052642,-0.00045851,-0.0013656,4.935e-05,-0.00020125,-0.00029776,1.4838e-05,0.00010743,0.0002018,-1.7104e-06,3.8672e-05,5.4397e-05,-9.8832e-05,-0.00011396,-0.0001022,-0.00016067,-0.0004212,0.00041113,0.00017903,0.00011933,-0.00029514,6.9601e-05,6.9544e-05,-7.9087e-05,1.3267e-05,-3.3446e-05,-0.00027712
-0.00037422,-0.00037318,-0.00037576,4.911e-05,6.0099e-05,4.935e-05,-0.00078944,-7.4248e-05,-0.00044699,-7.3304e-06,-0.00025102,-0.00034813,2.6556e-06,4.4071e-05,5.4712e-05,-5.5506e-05,-6.4342e-05,-5.3449e-05,3.3214e-05,6.6247e-05,0.00017903,-0.0011138,-0.0009954,-0.00013601,5.9175e-05,0.00010162,-1.3009e-06,-2.3206e-05,2.9699e-05,0.00015038
-0.00050475,-0.00049381,-0.00047129,-0.00019629,-0.00018979,-0.00020125,-7.4248e-05,-0.00070224,-0.00031997,-2.852e-06,-0.0002509,-0.00033828,1.7186e-05,7.0983e-05,6.9435e-05,0.00010071,8.4308e-05,7.512e-05,5.3612e-05,5.281e-06,0.00011933,-0.0009954,-0.00083416,-0.00060891,4.7497e-05,5.5974e-05,2.0186e-05,-3.5123e-05,-4.559e-05,0.00017844
-0.00060474,-0.00059574,-0.00056083,-0.00031274,-0.0002906,-0.00029776,-0.00044699,-0.00031997,-0.0012133,2.7494e-05,-0.00021359,-0.00025291,-4.4508e-06,7.5388e-05,0.00018755,0.00010871,8.4423e-05,7.3244e-05,-2.9328e-05,-7.7055e-05,-0.00029514,-0.00013601,-0.00060891,-7.7848e-05,0.00013755,0.00017076,-0.00021992,3.2614e-06,3.3046e-05,-7.1797e-05
-0.00029207,-0.00029356,-0.00030908,5.5616e-05,9.204e-05,1.4838e-05,-7.3304e-06,-2.852e-06,2.7494e-05,-0.00076443,-4.442e-05,-0.00039346,2.6013e-06,-0.00021166,-0.00034236,-5.7343e-05,-5.8543e-05,-4.1984e-05,-6.0727e-05,-1.7361e-05,6.9601e-05,5.9175e-05,4.7497e-05,0.00013755,-0.0011019,-0.00097035,-9.4014e-05,1.5757e-05,6.768e-05,-1.7871e-05
-0.0004285,-0.00042474,-0.00042309,0.00012256,0.00017089,0.00010743,-0.00025102,-0.0002509,-0.00021359,-4.442e-05,-0.00066928,-0.00025935,-5.5049e-07,-0.0002186,-0.0003339,4.6284e-05,4.3527e-05,5.1768e-05,4.0231e-06,-5.045e-05,6.9544e-05,0.00010162,5.5974e-05,0.00017076,-0.00097035,-0.0008202,-0.0005755,2.746e-05,4.0404e-05,5.7046e-06
