3.8299,-0.19264,-0.026528,-0.019723,-0.040069,-0.022892,-0.068423,0.11176,0.064585,0.040123,0.071796,0.023239,0.020494,-0.05326,-0.027659,-2.8013,-1.3917,-0.13757,-0.0040976,-0.007656,0.011335,-0.042375,0.0088762,0.04603,-0.020771,-0.0082207,0.018078,-0.0030973,-0.029519,-0.0011554,-0.39798,-0.078083,-0.033338,-0.038004,-0.15284,-0.19808,-0.0013323,-0.031663,-0.086985,-0.0048989,-0.015531,-0.034719,0.00028099,-0.06479,-0.12503
-0.19264,5.7101,0.85835,-0.033198,-0.13851,-0.032807,0.10429,-0.63059,-0.17591,0.034881,0.08007,0.025486,-0.011403,0.19847,0.040329,-1.3917,-2.9047,-0.56625,0.0043563,0.014577,0.039537,0.012537,-0.11404,-0.08959,-0.037428,-0.032506,0.0075923,-0.024214,0.032925,0.050984,-0.078083,-0.34972,0.047939,-0.17314,-0.30194,-0.36818,-0.0052476,-0.024651,-0.054788,0.029149,0.022707,0.0029852,0.0051658,-0.0699,-0.14816
-0.026528,0.85835,1.296,-0.017731,-0.029154,-0.0059077,0.064889,-0.17108,-0.091461,0.017036,0.016899,0.0099174,-0.010447,0.070743,0.015901,-0.13757,-0.56625,0.45629,0.00011336,0.016875,0.054953,0.027555,-0.10277,-0.12644,-0.011624,-0.0096964,0.015251,-0.01874,0.047424,0.048486,-0.033338,0.047939,-0.5187,-0.17009,-0.30872,-0.39266,-0.0093351,0.00282,-0.019313,0.012358,0.0079251,-0.019001,0.015788,-0.072366,-0.15049
-0.019723,-0.033198,-0.017731,3.5912,-0.20574,-0.00044246,-0.087786,-0.010884,0.0040384,-0.062494,0.070787,0.03681,-0.10207,0.042221,0.038615,-0.0040976,0.0043563,0.00011336,-2.7038,-1.1992,-0.057816,0.01827,0.048928,0.024314,0.025896,0.075979,0.029903,0.021581,0.051853,0.032633,-0.038004,-0.17314,-0.17009,-0.38003,-0.067347,-0.020656,-0.012696,-0.12055,-0.1365,-0.0173,-0.014277,-0.022831,-0.013563,0.022616,0.010857
-0.040069,-0.13851,-0.029154,-0.20574,4.4893,0.51779,-0.023646,-0.41768,-0.11064,-0.060818,-0.50231,-0.096565,0.011245,-0.4717,-0.12361,-0.007656,0.014577,0.016875,-1.1992,-2.749,-0.59763,0.045757,0.064224,0.02012,-0.060566,-0.13041,-0.029151,0.052862,0.050231,-0.0036514,-0.15284,-0.30194,-0.30872,-0.067347,-0.34568,0.076623,-0.096563,-0.21753,-0.24249,0.07439,0.092867,0.09155,0.010664,0.049715,0.043494
-0.022892,-0.032807,-0.0059077,-0.00044246,0.51779,1.0572,-0.0017105,-0.11429,-0.095617,0.027243,-0.11541,-0.075712,0.025952,-0.13887,-0.13563,0.011335,0.039537,0.054953,-0.057816,-0.59763,0.17062,0.021273,0.026733,-0.080527,-0.027417,-0.12088,-0.12125,0.026269,-0.0082604,-0.1825,-0.19808,-0.36818,-0.39266,-0.020656,0.076623,-0.37466,-0.11363,-0.24624,-0.23649,0.072378,0.11386,0.12554,0.0020516,0.047873,0.11264
-0.068423,0.10429,0.064889,-0.087786,-0.023646,-0.0017105,3.6668,-0.28783,-0.057407,-0.064776,-0.024551,-0.011861,-0.13346,0.055562,0.048305,-0.042375,0.012537,0.027555,0.01827,0.045757,0.021273,-2.6785,-1.2207,-0.08113,0.021341,0.032849,0.0090936,0.012543,0.0687,0.042853,-0.0013323,-0.0052476,-0.0093351,-0.012696,-0.096563,-0.11363,-0.37817,-0.058299,-0.0071008,-0.007412,-0.062077,-0.033972,-0.001883,0.03535,0.02293
0.11176,-0.63059,-0.17108,-0.010884,-0.41768,-0.11429,-0.28783,5.1233,0.68582,-0.10736,-0.25217,-0.040019,0.049369,-0.77419,-0.21217,0.0088762,-0.11404,-0.10277,0.048928,0.064224,0.026733,-1.2207,-2.6849,-0.52963,0.019725,0.029178,0.027207,0.073963,0.0074179,-0.058068,-0.031663,-0.024651,0.00282,-0.12055,-0.21753,-0.24624,-0.058299,-0.3299,0.078776,-0.089224,-0.15169,-0.12066,-0.00092312,0.04854,0.057611
0.064585,-0.17591,-0.091461,0.0040384,-0.11064,-0.095617,-0.057407,0.68582,1.167,-0.027733,-0.064892,-0.028373,0.045941,-0.21793,-0.1577,0.04603,-0.08959,-0.12644,0.024314,0.02012,-0.080527,-0.08113,-0.52963,0.32353,0.0053054,0.0028621,-0.00044294,0.042776,-0.066236,-0.22084,-0.086985,-0.054788,-0.019313,-0.1365,-0.24249,-0.23649,-0.0071008,0.078776,-0.41663,-0.11539,-0.18664,-0.15297,-0.0081437,0.066226,0.13584
0.040123,0.034881,0.017036,-0.062494,-0.060818,0.027243,-0.064776,-0.10736,-0.027733,4.5501,1.1409,0.18291,-0.05915,-0.11117,-0.023448,-0.020771,-0.037428,-0.011624,0.025896,-0.060566,-0.027417,0.021341,0.019725,0.0053054,-2.6012,-0.91001,0.25989,0.0066378,0.012802,0.0090358,-0.0048989,0.029149,0.012358,-0.0173,0.07439,0.072378,-0.007412,-0.089224,-0.11539,-0.34017,-0.034818,-0.086455,0.018767,-0.14152,-0.18904
0.071796,0.08007,0.016899,0.070787,-0.50231,-0.11541,-0.024551,-0.25217,-0.064892,1.1409,6.8592,0.73009,-0.005007,-0.27458,-0.067381,-0.0082207,-0.032506,-0.0096964,0.075979,-0.13041,-0.12088,0.032849,0.029178,0.0028621,-0.91001,-1.8871,0.15685,0.024331,0.025064,0.012139,-0.015531,0.022707,0.0079251,-0.014277,0.092867,0.11386,-0.062077,-0.15169,-0.18664,-0.034818,-0.30337,-0.0759,-0.064038,-0.23995,-0.30281
0.023239,0.025486,0.0099174,0.03681,-0.096565,-0.075712,-0.011861,-0.040019,-0.028373,0.18291,0.73009,0.88887,-0.0046071,-0.034493,-0.025396,0.018078,0.0075923,0.015251,0.029903,-0.029151,-0.12125,0.0090936,0.027207,-0.00044294,0.25989,0.15685,0.43523,-0.0013578,0.038627,0.011282,-0.034719,0.0029852,-0.019001,-0.022831,0.09155,0.12554,-0.033972,-0.12066,-0.15297,-0.086455,-0.0759,-0.48662,-0.020514,-0.19288,-0.25203
0.020494,-0.011403,-0.010447,-0.10207,0.011245,0.025952,-0.13346,0.049369,0.045941,-0.05915,-0.005007,-0.0046071,3.575,-0.32776,-0.067432,-0.0030973,-0.024214,-0.01874,0.021581,0.052862,0.026269,0.012543,0.073963,0.042776,0.0066378,0.024331,-0.0013578,-2.6391,-1.1417,-0.060233,0.00028099,0.0051658,0.015788,-0.013563,0.010664,0.0020516,-0.001883,-0.00092312,-0.0081437,0.018767,-0.064038,-0.020514,-0.38419,-0.088058,-0.02539
