-0.0057778,-0.0019799,-0.003033,-0.0010371,-0.0020154,-0.0019236,-0.0010038,-0.001202,-0.001606,-0.0010694,-0.0012351,-0.0013142,-0.00024158,-0.0009655,-0.0011727,-0.0056844,-0.0047498,-0.0010184,0.00047158,0.00043299,-0.00023263,-0.00065013,-0.00026173,-0.000188,-0.00047748,-0.00027828,-0.0004273,0.00019081,0.00022512,-0.00034603
-0.0019799,-0.0058332,-0.0027725,-0.0016955,-0.0027992,-0.0028643,-0.00085185,-0.0009692,-0.0014988,-0.0010327,-0.0011815,-0.001274,-0.00024197,-0.0010095,-0.0012214,-0.0047498,-0.0017106,-0.0016214,4.6455e-05,0.0001795,-0.00053785,-0.00048317,-0.00062839,-0.00075784,-0.00044662,-0.00023826,-0.00035018,0.00016708,0.0003844,-0.00013458
-0.003033,-0.0027725,-0.0068317,-0.0012075,-0.0023247,-0.0026996,-0.00099367,-0.0011535,-0.0017748,-0.0011777,-0.0012677,-0.0014287,-0.00015327,-0.00084752,-0.0012484,-0.0010184,-0.0016214,0.0045332,-0.00027298,-0.0002753,-0.00091056,-7.4309e-05,-0.00048058,-0.00091895,-0.00046017,-0.00030744,-0.00045184,0.0001522,0.00034828,-0.00029981
-0.0010371,-0.0016955,-0.0012075,-0.0040267,-0.00012015,-0.0012411,-0.00034847,-0.00088198,-0.00064679,-0.00025822,-0.00016007,-0.00036555,0.0001686,0.00032237,0.0001268,0.00047158,4.6455e-05,-0.00027298,-0.0054695,-0.0044699,-1.6667e-05,0.0003022,4.5724e-05,3.9997e-06,-0.00040905,-0.00019693,0.00012036,-0.00033075,-8.5883e-05,0.00042128
-0.0020154,-0.0027992,-0.0023247,-0.00012015,-0.0038109,-0.00085717,-0.00090711,-0.0015189,-0.0012939,2.0665e-05,0.00019923,4.1215e-05,0.00022623,0.00045671,0.00031974,0.00043299,0.0001795,-0.0002753,-0.0044699,-0.0022184,-0.0017739,0.00012605,-0.00025056,-0.00050452,-0.00024239,-0.00040932,-1.1439e-05,-0.00025507,-0.00045751,-0.00013458
-0.0019236,-0.0028643,-0.0026996,-0.0012411,-0.00085717,-0.0052779,-0.00077249,-0.001448,-0.0015994,-0.00039281,-0.00022561,-0.00050528,4.2177e-05,0.00034678,-2.7199e-05,-0.00023263,-0.00053785,-0.00091056,-1.6667e-05,-0.0017739,0.0034683,-1.6149e-05,-0.00056504,-0.0014668,0.00018768,-0.00032812,-0.00061228,0.00010632,-0.00030117,-0.0010809
-0.0010038,-0.00085185,-0.00099367,-0.00034847,-0.00090711,-0.00077249,-0.0032909,0.00048005,-0.00053747,0.00027594,-2.9161e-05,0.00019684,0.00011212,0.00025534,-6.4029e-05,-0.00065013,-0.00048317,-7.4309e-05,0.0003022,0.00012605,-1.6149e-05,-0.0048108,-0.0039641,-2.188e-05,0.00037634,0.00023182,0.00025799,-0.00053318,-0.00027562,0.00023598
-0.001202,-0.0009692,-0.0011535,-0.00088198,-0.0015189,-0.001448,0.00048005,-0.0033765,-0.00026948,-0.00031077,-0.00066964,-0.00045225,0.00018117,0.00043039,8.8422e-05,-0.00026173,-0.00062839,-0.00048058,4.5724e-05,-0.00025056,-0.00056504,-0.0039641,-0.0012877,-0.0011211,6.7198e-05,-9.8084e-06,-3.9888e-05,-0.00044017,-0.00080572,-0.00054185
-0.001606,-0.0014988,-0.0017748,-0.00064679,-0.0012939,-0.0015994,-0.00053747,-0.00026948,-0.0045478,-0.00042239,-0.00081537,-0.00080172,-3.9728e-05,0.00022849,-0.0003276,-0.000188,-0.00075784,-0.00091895,3.9997e-06,-0.00050452,-0.0014668,-2.188e-05,-0.0011211,0.0044249,-0.00017811,-0.00043759,-0.00065199,5.3594e-05,-0.00058798,-0.0012391
-0.0010694,-0.0010327,-0.0011777,-0.00025822,2.0665e-05,-0.00039281,0.00027594,-0.00031077,-0.00042239,-0.0056354,-0.0017443,-0.0020254,-0.00016653,-0.0010874,-0.0011961,-0.00047748,-0.00044662,-0.00046017,-0.00040905,-0.00024239,0.00018768,0.00037634,6.7198e-05,-0.00017811,-0.0021071,-0.00098341,0.0019912,0.00028322,-0.00015473,-0.00049764
